year,monty,day,special day,gj_high temp,bs_high temp,s_high temp,MWh*1000,,,year,monty,day,gj_high temp,bs_high temp,s_high temp
2014,10,23,0,24,23.1,22.1,1322.19691,,,2013,10,23,24,23.1,22.1
2014,10,24,0,21.6,21.3,18.5,1330.98096,,,2013,10,24,21.6,21.3,18.5
2014,10,25,1,16.4,21.5,14.5,1224.85782,,,2013,10,25,16.4,21.5,14.5
2014,10,26,1,15.7,20.2,15.7,1124.42509,,,2013,10,26,15.7,20.2,15.7
2014,10,27,0,19.3,20.6,18,1286.75531,,,2013,10,27,19.3,20.6,18
2014,10,28,0,18.4,22.1,16.7,1341.44918,,,2013,10,28,18.4,22.1,16.7
2014,10,29,0,21.2,22,16.5,1352.97306,,,2013,10,29,21.2,22,16.5
2014,10,30,0,18.3,21.6,16.2,1350.10832,,,2013,10,30,18.3,21.6,16.2
2014,10,31,0,21.5,21.7,18.8,1354.41269,,,2013,10,31,21.5,21.7,18.8
2014,11,1,1,23.8,22.7,20.7,1227.43986,,,2013,11,1,23.8,22.7,20.7
2014,11,2,1,19.1,23.6,14.9,1130.35941,,,2013,11,2,19.1,23.6,14.9
2014,11,3,0,19.9,22.9,16.7,1303.72206,,,2013,11,3,19.9,22.9,16.7
2014,11,4,0,17.9,20.7,17.6,1352.7224,,,2013,11,4,17.9,20.7,17.6
2014,11,5,0,20.7,21.7,18.5,1345.8327,,,2013,11,5,20.7,21.7,18.5
2014,11,6,0,20.6,20.4,15.9,1348.77282,,,2013,11,6,20.6,20.4,15.9
2014,11,7,0,19.9,21.2,15.8,1351.66031,,,2013,11,7,19.9,21.2,15.8
2014,11,8,1,18,19.2,14.5,1247.37208,,,2013,11,8,18,19.2,14.5
2014,11,9,1,16.8,19.8,15.5,1148.76195,,,2013,11,9,16.8,19.8,15.5
2014,11,10,0,16.3,23.8,10.4,1320.1454,,,2013,11,10,16.3,23.8,10.4
2014,11,11,0,9.9,11.6,7.5,1357.43046,,,2013,11,11,9.9,11.6,7.5
2014,11,12,0,11.6,12,8.5,1382.28556,,,2013,11,12,11.6,12,8.5
2014,11,13,0,13.4,15.3,11.4,1446.77708,,,2013,11,13,13.4,15.3,11.4
2014,11,14,0,10.8,16.5,9.9,1438.54321,,,2013,11,14,10.8,16.5,9.9
2014,11,15,1,15.8,18.2,12.4,1301.49826,,,2013,11,15,15.8,18.2,12.4
2014,11,16,1,15.8,17.5,12,1206.93603,,,2013,11,16,15.8,17.5,12
2014,11,17,0,11.7,14.2,7.6,1376.0585,,,2013,11,17,11.7,14.2,7.6
2014,11,18,0,5.5,10.6,4.2,1434.46137,,,2013,11,18,5.5,10.6,4.2
2014,11,19,0,8.4,9.9,3.8,1434.38497,,,2013,11,19,8.4,9.9,3.8
2014,11,20,0,8.1,11.3,5.9,1427.75469,,,2013,11,20,8.1,11.3,5.9
2014,11,21,0,11.2,11.9,7.3,1414.18706,,,2013,11,21,11.2,11.9,7.3
2014,11,22,1,11.4,14.4,10.5,1310.58343,,,2013,11,22,11.4,14.4,10.5
2014,11,23,1,12.8,14.2,12.5,1211.62909,,,2013,11,23,12.8,14.2,12.5
2014,11,24,0,14.4,16.2,10.6,1402.51117,,,2013,11,24,14.4,16.2,10.6
2014,11,25,0,12.2,16.7,10.2,1423.39952,,,2013,11,25,12.2,16.7,10.2
2014,11,26,0,10.6,10.5,5.8,1409.09092,,,2013,11,26,10.6,10.5,5.8
2014,11,27,0,5.5,13.3,4.7,1407.90035,,,2013,11,27,5.5,13.3,4.7
2014,11,28,0,2.5,5.9,-0.9,1426.32909,,,2013,11,28,2.5,5.9,-0.9
2014,11,29,1,6.6,8.4,4.8,1290.29919,,,2013,11,29,6.6,8.4,4.8
2014,11,30,1,8.2,12.4,10.6,1201.62228,,,2013,11,30,8.2,12.4,10.6
2014,12,1,0,11,14.5,8.6,1438.08928,,,2013,12,1,11,14.5,8.6
2014,12,2,0,9.9,12.5,6.6,1547.22102,,,2013,12,2,9.9,12.5,6.6
2014,12,3,0,11.6,12.5,9.9,1552.4438,,,2013,12,3,11.6,12.5,9.9
2014,12,4,0,11.5,14.2,9.6,1562.03687,,,2013,12,4,11.5,14.2,9.6
2014,12,5,0,8.3,14.1,9,1580.38251,,,2013,12,5,8.3,14.1,9
2014,12,6,1,10.4,13.3,7,1445.91179,,,2013,12,6,10.4,13.3,7
2014,12,7,1,11.4,12.3,11,1333.75245,,,2013,12,7,11.4,12.3,11
2014,12,8,0,14,14.1,6.5,1541.14087,,,2013,12,8,14,14.1,6.5
2014,12,9,0,13.8,14,5.2,1589.73182,,,2013,12,9,13.8,14,5.2
2014,12,10,0,7.3,9.8,3.5,1559.56211,,,2013,12,10,7.3,9.8,3.5
2014,12,11,0,5.2,7.1,0.2,1558.34647,,,2013,12,11,5.2,7.1,0.2
2014,12,12,0,8.6,8.4,0.3,1580.42726,,,2013,12,12,8.6,8.4,0.3
2014,12,13,1,3.5,7.6,-4.3,1442.95169,,,2013,12,13,3.5,7.6,-4.3
2014,12,14,1,6.7,9,-1.4,1333.39078,,,2013,12,14,6.7,9,-1.4
2014,12,15,0,5.4,7.6,0.7,1551.96817,,,2013,12,15,5.4,7.6,0.7
2014,12,16,0,4.1,9,0.5,1603.69213,,,2013,12,16,4.1,9,0.5
2014,12,17,0,8.2,10,4.7,1655.52562,,,2013,12,17,8.2,10,4.7
2014,12,18,0,12.1,8.6,6.5,1650.24813,,,2013,12,18,12.1,8.6,6.5
2014,12,19,0,4.1,6.1,-0.9,1628.63455,,,2013,12,19,4.1,6.1,-0.9
2014,12,20,1,2.1,6.7,-0.1,1457.83659,,,2013,12,20,2.1,6.7,-0.1
2014,12,21,1,3.7,9.1,0.9,1353.94711,,,2013,12,21,3.7,9.1,0.9
2014,12,22,0,5,8.8,3.1,1594.46735,,,2013,12,22,5,8.8,3.1
2014,12,23,0,7.1,8.5,2.3,1602.07185,,,2013,12,23,7.1,8.5,2.3
2014,12,24,0,7.8,10,4,1547.12733,,,2013,12,24,7.8,10,4
2014,12,25,1,5,13.7,3.7,1417.9531,,,2013,12,25,5,13.7,3.7
2014,12,26,0,5.6,8.5,2.7,1534.31274,,,2013,12,26,5.6,8.5,2.7
2014,12,27,1,2.9,5.3,-3.7,1419.56311,,,2013,12,27,2.9,5.3,-3.7
2014,12,28,1,2.1,4.4,-2.7,1305.70051,,,2013,12,28,2.1,4.4,-2.7
2014,12,29,0,2.3,6,1.6,1499.26383,,,2013,12,29,2.3,6,1.6
2014,12,30,0,8.5,9.2,6.3,1494.31274,,,2013,12,30,8.5,9.2,6.3
2014,12,31,0,10.4,10.4,8,1451.56625,,,2013,12,31,10.4,10.4,8
2015,1,1,1,10.6,9.9,3.8,1269.36684,,,2014,1,1,10.6,9.9,3.8
2015,1,2,0,10.3,12,1.8,1458.19705,,,2014,1,2,10.3,12,1.8
2015,1,3,1,11.8,13.5,-0.4,1394.42637,,,2014,1,3,11.8,13.5,-0.4
2015,1,4,1,6.7,12.4,-0.7,1293.93961,,,2014,1,4,6.7,12.4,-0.7
2015,1,5,0,7.6,11.3,1.6,1508.40778,,,2014,1,5,7.6,11.3,1.6
2015,1,6,0,8.8,11.1,2.9,1560.74859,,,2014,1,6,8.8,11.1,2.9
2015,1,7,0,9.6,10.7,2.8,1611.32999,,,2014,1,7,9.6,10.7,2.8
2015,1,8,0,6,6.9,4,1611.10114,,,2014,1,8,6,6.9,4
2015,1,9,0,-0.6,3,-1.2,1595.81479,,,2014,1,9,-0.6,3,-1.2
2015,1,10,1,3.5,4.5,-4.8,1443.53912,,,2014,1,10,3.5,4.5,-4.8
2015,1,11,1,5.6,6.2,-7.4,1331.52607,,,2014,1,11,5.6,6.2,-7.4
2015,1,12,0,6,7.8,-5.4,1561.32701,,,2014,1,12,6,7.8,-5.4
2015,1,13,0,2.6,5.8,-1.2,1585.40271,,,2014,1,13,2.6,5.8,-1.2
2015,1,14,0,4.1,7.2,5.4,1570.60677,,,2014,1,14,4.1,7.2,5.4
2015,1,15,0,4.7,7.3,7.7,1547.50316,,,2014,1,15,4.7,7.3,7.7
2015,1,16,0,6.5,8.4,6.8,1575.81042,,,2014,1,16,6.5,8.4,6.8
2015,1,17,1,7.5,9,8.7,1455.86477,,,2014,1,17,7.5,9,8.7
2015,1,18,1,4.3,7.1,4.5,1336.9781,,,2014,1,18,4.3,7.1,4.5
2015,1,19,0,6.4,7.4,5.5,1530.65421,,,2014,1,19,6.4,7.4,5.5
2015,1,20,0,7.8,9.3,6.9,1569.87207,,,2014,1,20,7.8,9.3,6.9
2015,1,21,0,0.1,4.5,5.5,1562.88644,,,2014,1,21,0.1,4.5,5.5
2015,1,22,0,3.7,6.2,4,1547.8426,,,2014,1,22,3.7,6.2,4
2015,1,23,0,7.9,9.4,-5.3,1540.1295,,,2014,1,23,7.9,9.4,-5.3
2015,1,24,1,13.6,14.5,-10.7,1399.16484,,,2014,1,24,13.6,14.5,-10.7
2015,1,25,1,12.8,15.3,-9.5,1293.92902,,,2014,1,25,12.8,15.3,-9.5
2015,1,26,0,8.2,11.3,-10.7,1488.77023,,,2014,1,26,8.2,11.3,-10.7
2015,1,27,0,10.6,10.7,-3.5,1550.55922,,,2014,1,27,10.6,10.7,-3.5
2015,1,28,0,10.4,15,-1.2,1574.17998,,,2014,1,28,10.4,15,-1.2
2015,1,29,0,14.2,14.1,-4.7,1572.26376,,,2014,1,29,14.2,14.1,-4.7
2015,1,30,0,9.1,14.6,-0.8,1570.19136,,,2014,1,30,9.1,14.6,-0.8
2015,1,31,1,13.8,15.5,0,1435.63688,,,2014,1,31,13.8,15.5,0
2015,2,1,1,20,16.8,1.2,1318.41733,,,2014,2,1,20,16.8,1.2
2015,2,2,0,14.9,16.5,3.8,1532.79393,,,2014,2,2,14.9,16.5,3.8
2015,2,3,0,7.6,12.9,-2.1,1563.18036,,,2014,2,3,7.6,12.9,-2.1
2015,2,4,0,-0.6,3.2,-5.2,1553.37953,,,2014,2,4,-0.6,3.2,-5.2
2015,2,5,0,2.7,5.4,-5.1,1567.89369,,,2014,2,5,2.7,5.4,-5.1
2015,2,6,0,5.9,6.2,-5.8,1548.17045,,,2014,2,6,5.9,6.2,-5.8
2015,2,7,1,8.3,6.8,-1.6,1418.92581,,,2014,2,7,8.3,6.8,-1.6
2015,2,8,1,3.8,9.3,2,1351.92074,,,2014,2,8,3.8,9.3,2
2015,2,9,0,3.5,8.6,6.1,1598.63712,,,2014,2,9,3.5,8.6,6.1
2015,2,10,0,5.8,3.4,3.2,1569.96596,,,2014,2,10,5.8,3.4,3.2
2015,2,11,0,9.3,6.1,-2.2,1535.02947,,,2014,2,11,9.3,6.1,-2.2
2015,2,12,0,8.8,8.9,-1.8,1557.42739,,,2014,2,12,8.8,8.9,-1.8
2015,2,13,0,8.9,7.3,4.3,1561.97089,,,2014,2,13,8.9,7.3,4.3
2015,2,14,1,9.1,4.5,8.7,1436.50886,,,2014,2,14,9.1,4.5,8.7
2015,2,15,1,10.3,12,4,1327.18207,,,2014,2,15,10.3,12,4
2015,2,16,0,12.3,11.5,4.9,1477.75555,,,2014,2,16,12.3,11.5,4.9
2015,2,17,0,9.3,11.3,1.4,1419.97698,,,2014,2,17,9.3,11.3,1.4
2015,2,18,1,8.3,4.4,5.2,1172.00601,,,2014,2,18,8.3,4.4,5.2
2015,2,19,1,9.2,3.9,6.8,1056.08673,,,2014,2,19,9.2,3.9,6.8
2015,2,20,1,9,11.8,5.5,1093.5754,,,2014,2,20,9,11.8,5.5
2015,2,21,1,8.8,10.4,4.4,1146.25558,,,2014,2,21,8.8,10.4,4.4
2015,2,22,1,10.9,13,5.4,1185.74058,,,2014,2,22,10.9,13,5.4
2015,2,23,0,13.5,12.9,8.6,1450.2793,,,2014,2,23,13.5,12.9,8.6
2015,2,24,0,15,14.5,7.2,1482.38974,,,2014,2,24,15,14.5,7.2
2015,2,25,0,16.3,14.8,7.9,1478.27147,,,2014,2,25,16.3,14.8,7.9
2015,2,26,0,11.3,10.2,10.4,1488.30741,,,2014,2,26,11.3,10.2,10.4
2015,2,27,0,15.8,17.5,6.9,1529.80661,,,2014,2,27,15.8,17.5,6.9
2015,2,28,1,11.7,13.7,7.8,1390.27595,,,2014,2,28,11.7,13.7,7.8
2015,3,1,1,9,11.4,3,1265.00066,,,2014,3,1,9,11.4,3
2015,3,2,0,11.4,12.9,5.4,1464.24134,,,2014,3,2,11.4,12.9,5.4
2015,3,3,0,13.8,11.2,16.2,1532.96983,,,2014,3,3,13.8,11.2,16.2
2015,3,4,0,11.7,12.4,11.9,1560.23028,,,2014,3,4,11.7,12.4,11.9
2015,3,5,0,7.9,12.5,11.4,1549.11326,,,2014,3,5,7.9,12.5,11.4
2015,3,6,0,7.1,8.5,10.9,1520.01555,,,2014,3,6,7.1,8.5,10.9
2015,3,7,1,7.7,8.4,10.7,1363.1498,,,2014,3,7,7.7,8.4,10.7
2015,3,8,1,8.7,10.6,9.7,1241.33162,,,2014,3,8,8.7,10.6,9.7
2015,3,9,0,7.7,11.7,9.6,1442.61543,,,2014,3,9,7.7,11.7,9.6
2015,3,10,0,9.2,10.6,9.7,1565.20164,,,2014,3,10,9.2,10.6,9.7
2015,3,11,0,15.7,13,12.2,1535.61216,,,2014,3,11,15.7,13,12.2
2015,3,12,0,11.9,13.6,15.5,1511.63146,,,2014,3,12,11.9,13.6,15.5
2015,3,13,0,8.5,13.9,18.8,1488.28443,,,2014,3,13,8.5,13.9,18.8
2015,3,14,1,8.8,9.8,22.1,1347.82093,,,2014,3,14,8.8,9.8,22.1
2015,3,15,1,15.6,13.7,16.6,1238.47897,,,2014,3,15,15.6,13.7,16.6
2015,3,16,0,19.9,17.3,12.2,1408.26421,,,2014,3,16,19.9,17.3,12.2
2015,3,17,0,21.9,17.9,14,1420.24675,,,2014,3,17,21.9,17.9,14
2015,3,18,0,18,21.6,12.5,1439.25026,,,2014,3,18,18,21.6,12.5
2015,3,19,0,16.1,12.9,10.4,1401.05337,,,2014,3,19,16.1,12.9,10.4
2015,3,20,0,12,12.8,9.1,1383.62645,,,2014,3,20,12,12.8,9.1
2015,3,21,1,10.4,12.5,5.3,1263.72699,,,2014,3,21,10.4,12.5,5.3
2015,3,22,1,17.1,14.1,11.6,1165.91535,,,2014,3,22,17.1,14.1,11.6
2015,3,23,0,19.1,20,12.5,1380.64644,,,2014,3,23,19.1,20,12.5
2015,3,24,0,19.6,17.6,13.1,1424.6222,,,2014,3,24,19.6,17.6,13.1
2015,3,25,0,15.3,18.1,16.9,1425.80759,,,2014,3,25,15.3,18.1,16.9
2015,3,26,0,18.9,20.2,18.1,1399.40175,,,2014,3,26,18.9,20.2,18.1
2015,3,27,0,22.2,18.6,20,1382.2051,,,2014,3,27,22.2,18.6,20
2015,3,28,1,26.2,19.8,19,1261.29184,,,2014,3,28,26.2,19.8,19
2015,3,29,1,17.5,17.4,21.1,1164.72646,,,2014,3,29,17.5,17.4,21.1
2015,3,30,0,19.6,16.2,21.9,1338.32671,,,2014,3,30,19.6,16.2,21.9
2015,3,31,0,21.9,18.6,20.1,1381.01996,,,2014,3,31,21.9,18.6,20.1
2015,4,1,0,24,19.5,18.5,1377.46331,,,2014,4,1,24,19.5,18.5
2015,4,2,0,24.5,20.4,23.7,1375.74122,,,2014,4,2,24.5,20.4,23.7
2015,4,3,0,20.4,20,21.2,1368.43421,,,2014,4,3,20.4,20,21.2
2015,4,4,1,12.4,14.8,18.2,1247.82711,,,2014,4,4,12.4,14.8,18.2
2015,4,5,1,13,12.9,9.5,1166.3623,,,2014,4,5,13,12.9,9.5
2015,4,6,0,13.9,15.8,8.6,1363.06991,,,2014,4,6,13.9,15.8,8.6
2015,4,7,0,19,18.6,8.6,1405.93471,,,2014,4,7,19,18.6,8.6
2015,4,8,0,22.3,21.5,7.9,1388.09595,,,2014,4,8,22.3,21.5,7.9
2015,4,9,0,22.4,19.3,15.4,1377.78817,,,2014,4,9,22.4,19.3,15.4
2015,4,10,0,24.8,20.3,21.9,1350.57176,,,2014,4,10,24.8,20.3,21.9
2015,4,11,1,21,17.5,17.3,1229.43931,,,2014,4,11,21,17.5,17.3
2015,4,12,1,22.3,16.7,19.6,1145.32703,,,2014,4,12,22.3,16.7,19.6
2015,4,13,0,18.3,17.4,19.3,1342.82187,,,2014,4,13,18.3,17.4,19.3
2015,4,14,0,23.7,19.4,14.8,1374.81076,,,2014,4,14,23.7,19.4,14.8
2015,4,15,0,24.2,22.3,14.2,1356.6973,,,2014,4,15,24.2,22.3,14.2
2015,4,16,0,25.8,23.9,18.8,1370.48066,,,2014,4,16,25.8,23.9,18.8
2015,4,17,0,18.5,21.1,20.1,1356.76578,,,2014,4,17,18.5,21.1,20.1
2015,4,18,1,17.4,16.8,19.3,1243.01327,,,2014,4,18,17.4,16.8,19.3
2015,4,19,1,18.6,13.9,20,1165.24886,,,2014,4,19,18.6,13.9,20
2015,4,20,0,22.2,17.4,26.3,1346.33616,,,2014,4,20,22.2,17.4,26.3
2015,4,21,0,23.1,21.8,25.6,1345.44532,,,2014,4,21,23.1,21.8,25.6
2015,4,22,0,22.6,21.6,21,1332.65298,,,2014,4,22,22.6,21.6,21
2015,4,23,0,25.3,23.8,10.7,1331.37986,,,2014,4,23,25.3,23.8,10.7
2015,4,24,0,26.7,22.9,16.1,1314.35223,,,2014,4,24,26.7,22.9,16.1
2015,4,25,1,28,23.3,23.3,1203.93298,,,2014,4,25,28,23.3,23.3
2015,4,26,1,23.8,22.7,22.1,1111.97186,,,2014,4,26,23.8,22.7,22.1
2015,4,27,0,18.1,21.4,23.3,1292.91205,,,2014,4,27,18.1,21.4,23.3
2015,4,28,0,18.2,14.9,21.7,1316.83512,,,2014,4,28,18.2,14.9,21.7
2015,4,29,0,17,18.5,22.9,1335.83141,,,2014,4,29,17,18.5,22.9
2015,4,30,0,20.4,16.6,25,1315.79118,,,2014,4,30,20.4,16.6,25
2015,5,1,0,23.9,21.8,23.3,1197.83985,,,2014,5,1,23.9,21.8,23.3
2015,5,2,1,26.4,24.3,19.7,1143.77387,,,2014,5,2,26.4,24.3,19.7
2015,5,3,1,21.7,22.7,14.7,1099.8701,,,2014,5,3,21.7,22.7,14.7
2015,5,4,0,21.6,19.2,20,1206.70142,,,2014,5,4,21.6,19.2,20
2015,5,5,1,17.8,19.6,24.6,1176.49679,,,2014,5,5,17.8,19.6,24.6
2015,5,6,0,21.3,20,20.7,1267.29235,,,2014,5,6,21.3,20,20.7
2015,5,7,0,23.9,19.6,25.5,1295.13295,,,2014,5,7,23.9,19.6,25.5
2015,5,8,0,20,22.4,22.9,1289.33052,,,2014,5,8,20,22.4,22.9
2015,5,9,1,25.1,22.4,21.8,1211.72814,,,2014,5,9,25.1,22.4,21.8
2015,5,10,1,27.6,22.4,21.4,1100.49664,,,2014,5,10,27.6,22.4,21.4
2015,5,11,0,24.3,22.3,21.3,1279.88383,,,2014,5,11,24.3,22.3,21.3
2015,5,12,0,23.4,24.7,16.1,1293.3867,,,2014,5,12,23.4,24.7,16.1
2015,5,13,0,27.7,26.5,20,1296.43316,,,2014,5,13,27.7,26.5,20
2015,5,14,0,19.1,18.8,24.5,1320.22345,,,2014,5,14,19.1,18.8,24.5
2015,5,15,0,24,27.7,29.3,1326.51969,,,2014,5,15,24,27.7,29.3
2015,5,16,1,26.8,23.8,24.4,1203.14681,,,2014,5,16,26.8,23.8,24.4
2015,5,17,1,28.3,23.3,23.5,1102.55452,,,2014,5,17,28.3,23.3,23.5
2015,5,18,0,28.3,23.8,19.3,1281.57022,,,2014,5,18,28.3,23.8,19.3
2015,5,19,0,29.1,24.9,24.7,1310.95976,,,2014,5,19,29.1,24.9,24.7
2015,5,20,0,21.7,20.6,22.6,1298.37671,,,2014,5,20,21.7,20.6,22.6
2015,5,21,0,25.2,25.7,23.7,1308.12786,,,2014,5,21,25.2,25.7,23.7
2015,5,22,0,28.8,24.9,23.2,1314.50599,,,2014,5,22,28.8,24.9,23.2
2015,5,23,1,27.6,20.3,23.3,1202.86054,,,2014,5,23,27.6,20.3,23.3
2015,5,24,1,28.5,24.4,23.7,1099.41923,,,2014,5,24,28.5,24.4,23.7
2015,5,25,1,23.4,22.8,26.2,1159.36257,,,2014,5,25,23.4,22.8,26.2
2015,5,26,0,26.7,25.9,29.6,1310.20065,,,2014,5,26,26.7,25.9,29.6
2015,5,27,0,29.8,27,24.7,1321.56522,,,2014,5,27,29.8,27,24.7
2015,5,28,0,28.1,22.6,29.1,1335.12394,,,2014,5,28,28.1,22.6,29.1
2015,5,29,0,33.3,24.4,25.9,1344.95352,,,2014,5,29,33.3,24.4,25.9
2015,5,30,1,33.5,23.6,24.7,1230.40208,,,2014,5,30,33.5,23.6,24.7
2015,5,31,1,33.5,26.3,27.6,1131.7356,,,2014,5,31,33.5,26.3,27.6
2015,6,1,0,28.9,25.9,30.2,1313.77675,,,2014,6,1,28.9,25.9,30.2
2015,6,2,0,23.4,23.6,30.1,1344.45898,,,2014,6,2,23.4,23.6,30.1
2015,6,3,0,23.3,20.7,30.8,1333.20548,,,2014,6,3,23.3,20.7,30.8
2015,6,4,0,28.5,26,27.5,1339.55089,,,2014,6,4,28.5,26,27.5
2015,6,5,0,26.8,21.4,29.2,1312.5832,,,2014,6,5,26.8,21.4,29.2
2015,6,6,1,28.1,24.2,27.9,1204.89088,,,2014,6,6,28.1,24.2,27.9
2015,6,7,1,29.2,23.6,29.4,1120.32076,,,2014,6,7,29.2,23.6,29.4
2015,6,8,0,27.7,22.3,27,1315.1296,,,2014,6,8,27.7,22.3,27
2015,6,9,0,27.2,22.7,30.1,1353.53227,,,2014,6,9,27.2,22.7,30.1
2015,6,10,0,28.7,23.8,24.9,1363.33362,,,2014,6,10,28.7,23.8,24.9
2015,6,11,0,28.7,25.3,23.9,1359.59559,,,2014,6,11,28.7,25.3,23.9
2015,6,12,0,24.8,22.3,27.1,1366.01386,,,2014,6,12,24.8,22.3,27.1
2015,6,13,1,26.8,24.3,27,1262.68713,,,2014,6,13,26.8,24.3,27
2015,6,14,1,28.7,26.6,25.1,1158.01929,,,2014,6,14,28.7,26.6,25.1
2015,6,15,0,29.1,29,27,1352.17662,,,2014,6,15,29.1,29,27
2015,6,16,0,30,27.5,28.7,1378.3697,,,2014,6,16,30,27.5,28.7
2015,6,17,0,26,23.3,27.5,1363.21545,,,2014,6,17,26,23.3,27.5
2015,6,18,0,30.3,25.5,30.8,1365.42109,,,2014,6,18,30.3,25.5,30.8
2015,6,19,0,30.6,26.4,27.2,1360.5394,,,2014,6,19,30.6,26.4,27.2
2015,6,20,1,28.7,25.8,28.4,1231.09309,,,2014,6,20,28.7,25.8,28.4
2015,6,21,1,25.4,21.7,28.7,1139.26847,,,2014,6,21,25.4,21.7,28.7
2015,6,22,0,27.5,22,32,1325.59156,,,2014,6,22,27.5,22,32
2015,6,23,0,26.6,23.8,28.9,1369.59021,,,2014,6,23,26.6,23.8,28.9
2015,6,24,0,28.7,25.9,32.1,1378.54892,,,2014,6,24,28.7,25.9,32.1
2015,6,25,0,28.7,25.6,32.9,1372.81396,,,2014,6,25,28.7,25.6,32.9
2015,6,26,0,30.3,26.7,26.9,1345.99361,,,2014,6,26,30.3,26.7,26.9
2015,6,27,1,32.1,26.7,25.5,1243.81998,,,2014,6,27,32.1,26.7,25.5
2015,6,28,1,30.2,29.9,27.3,1158.70445,,,2014,6,28,30.2,29.9,27.3
2015,6,29,0,30.1,27.6,29.1,1348.99735,,,2014,6,29,30.1,27.6,29.1
2015,6,30,0,30.7,26.9,27.9,1371.28329,,,2014,6,30,30.7,26.9,27.9
2015,7,1,0,32,27.1,22.8,1357.84578,,,2014,7,1,32,27.1,22.8
2015,7,2,0,27.5,25.8,25.3,1369.01088,,,2014,7,2,27.5,25.8,25.3
2015,7,3,0,22.4,25.6,32.6,1377.64597,,,2014,7,3,22.4,25.6,32.6
2015,7,4,1,26.6,26.1,31.8,1241.5304,,,2014,7,4,26.6,26.1,31.8
2015,7,5,1,27.2,26,29,1166.55804,,,2014,7,5,27.2,26,29
2015,7,6,0,21.8,23,27.1,1350.59834,,,2014,7,6,21.8,23,27.1
2015,7,7,0,25.8,23.2,29.2,1369.38147,,,2014,7,7,25.8,23.2,29.2
2015,7,8,0,31.8,27.9,28.1,1366.81452,,,2014,7,8,31.8,27.9,28.1
2015,7,9,0,29.6,28.5,24.2,1393.91715,,,2014,7,9,29.6,28.5,24.2
2015,7,10,0,31.6,31.8,26.5,1425.22609,,,2014,7,10,31.6,31.8,26.5
2015,7,11,1,32.6,32.4,29.5,1334.49183,,,2014,7,11,32.6,32.4,29.5
2015,7,12,1,29.6,26.5,28.2,1215.553,,,2014,7,12,29.6,26.5,28.2
2015,7,13,0,28.6,24.3,30.9,1361.91309,,,2014,7,13,28.6,24.3,30.9
2015,7,14,0,31.9,28.4,31.9,1421.59168,,,2014,7,14,31.9,28.4,31.9
2015,7,15,0,27.1,26.6,33.2,1451.77372,,,2014,7,15,27.1,26.6,33.2
2015,7,16,0,28.8,27.6,34,1398.15672,,,2014,7,16,28.8,27.6,34
2015,7,17,0,24.1,25.3,32.1,1363.68405,,,2014,7,17,24.1,25.3,32.1
2015,7,18,1,28,26.5,33.2,1257.42123,,,2014,7,18,28,26.5,33.2
2015,7,19,1,30.7,30.2,34.1,1196.49986,,,2014,7,19,30.7,30.2,34.1
2015,7,20,0,32.7,29.4,34.7,1415.33829,,,2014,7,20,32.7,29.4,34.7
2015,7,21,0,33,28.2,36.9,1468.52541,,,2014,7,21,33,28.2,36.9
2015,7,22,0,31.1,28.7,38,1484.15304,,,2014,7,22,31.1,28.7,38
2015,7,23,0,32.8,30.3,35.7,1496.39954,,,2014,7,23,32.8,30.3,35.7
2015,7,24,0,33.5,31.4,36.8,1466.25352,,,2014,7,24,33.5,31.4,36.8
2015,7,25,1,33.1,29.7,34.1,1333.61205,,,2014,7,25,33.1,29.7,34.1
2015,7,26,1,29.8,29.8,33.7,1243.90534,,,2014,7,26,29.8,29.8,33.7
2015,7,27,0,30.7,28.7,35.4,1447.88284,,,2014,7,27,30.7,28.7,35.4
2015,7,28,0,27.4,27.2,35.2,1505.67718,,,2014,7,28,27.4,27.2,35.2
2015,7,29,0,31.2,29.7,36.7,1495.2515,,,2014,7,29,31.2,29.7,36.7
2015,7,30,0,34.1,32.2,36.9,1510.72888,,,2014,7,30,34.1,32.2,36.9
2015,7,31,0,36.5,32.9,38.3,1482.59803,,,2014,7,31,36.5,32.9,38.3
2015,8,1,1,31.9,32.2,39.6,1307.38817,,,2014,8,1,31.9,32.2,39.6
2015,8,2,1,28.3,28.6,37.9,1236.20496,,,2014,8,2,28.3,28.6,37.9
2015,8,3,0,26.3,26.3,37.9,1336.72755,,,2014,8,3,26.3,26.3,37.9
2015,8,4,0,24.6,24.8,34.9,1351.9125,,,2014,8,4,24.6,24.8,34.9
2015,8,5,0,32.3,29,33.9,1390.97706,,,2014,8,5,32.3,29,33.9
2015,8,6,0,31.9,29.5,35.3,1468.3455,,,2014,8,6,31.9,29.5,35.3
2015,8,7,0,26.8,27.3,35.9,1504.25498,,,2014,8,7,26.8,27.3,35.9
2015,8,8,1,30.4,25.2,35.3,1382.24434,,,2014,8,8,30.4,25.2,35.3
2015,8,9,1,31.4,28,32.5,1284.61933,,,2014,8,9,31.4,28,32.5
2015,8,10,0,28.9,27,36.8,1478.77314,,,2014,8,10,28.9,27,36.8
2015,8,11,0,29.3,28.2,36,1503.31929,,,2014,8,11,29.3,28.2,36
2015,8,12,0,31.3,31.3,35.3,1466.87268,,,2014,8,12,31.3,31.3,35.3
2015,8,13,0,27.6,27.1,34.4,1480.03956,,,2014,8,13,27.6,27.1,34.4
